,query_id,query_text,document_title,document_text,document_text_with_emphasis,relevant,guard_passed_gpt-4o-mini,guard_latency_gpt-4o-mini,guard_passed_gpt-4-turbo,guard_latency_gpt-4-turbo
1637,Q375,how many towers are in the luxor las vegas,Luxor Las Vegas,"View of the pyramid Luxor Las Vegas is a hotel and casino on the Las Vegas Strip in Paradise, Nevada . The 30-story hotel, owned and operated by MGM Resorts International , has a casino with over 2,000 slot machines and 87 table games. In the 2008 to 2009 renovation, it has a new, highly modernized, and contemporary design and contains a total of 4,400 rooms, including 442 suites, lining the interior walls of a pyramid style tower and within twin 22-story ziggurat towers that were built as later additions. The hotel is named after the city of Luxor (ancient Thebes ) in Egypt . Luxor is the second largest hotel in Las Vegas (the largest being the MGM Grand ) and the eighth largest in the world. As of 2010, the Luxor has a 4 Key rating from the Green Key Eco-Rating Program, which evaluates ""sustainable"" hotel operations.","View of the pyramid Luxor Las Vegas is a hotel and casino on the Las Vegas Strip in Paradise, Nevada . The 30-story hotel, owned and operated by MGM Resorts International , has a casino with over 2,000 slot machines and 87 table games. In the 2008 to 2009 renovation, it has a new, highly modernized, and contemporary design and contains a total of 4,400 rooms, including 442 suites, lining the interior walls of a pyramid style tower and within twin 22-story ziggurat towers that were built as later additions. The hotel is named after the city of Luxor (ancient Thebes ) in Egypt . Luxor is the second largest hotel in Las Vegas (the largest being the MGM Grand ) and the eighth largest in the world. As of 2010, the Luxor has a 4 Key rating from the Green Key Eco-Rating Program, which evaluates ""sustainable"" hotel operations.",False,True,1.9444672079989687,True,3.320938125019893
1099,Q2409,what is leasehold; real estate,Leasehold estate,"A leasehold estate is an ownership of a temporary right to hold land or property in which a lessee or a tenant holds rights of real property by some form of title from a lessor or landlord . Although a tenant does hold rights to real property, a leasehold estate is typically considered personal property. Leasehold is a form of land tenure or property tenure where one party buys the right to occupy land or a building for a given length of time. As lease is a legal estate, leasehold estate can be bought and sold on the open market. A leasehold thus differs from a freehold or fee simple where the ownership of a property is purchased outright and thereafter held for an indeterminate length of time, and also differs from a tenancy where a property is let (rented) on a periodic basis such as weekly or monthly. Until the end of the lease period (often measured in decades or centuries; a 99 year lease is quite common) the leaseholder has the right to remain in occupation as an assured tenant paying an agreed rent to the owner. Terms of the agreement are contained in a lease , which has elements of contract and property law intertwined. The term estate for years may occasionally be used. This refers to a leasehold estate for any specific period of time (the word ""years"" is misleading). An estate for years is not automatically renewed. Colloquially, ""lease"" and "" leasing "" are often a formalization of a longer, specific period as compared with a ""rental"" that created a tenancy at will , terminable or renewable at the end of a short period.","A LEASEHOLD ESTATE IS AN OWNERSHIP OF A TEMPORARY RIGHT TO HOLD LAND OR PROPERTY IN WHICH A LESSEE OR A TENANT HOLDS RIGHTS OF REAL PROPERTY BY SOME FORM OF TITLE FROM A LESSOR OR LANDLORD . Although a tenant does hold rights to real property, a leasehold estate is typically considered personal property. Leasehold is a form of land tenure or property tenure where one party buys the right to occupy land or a building for a given length of time. As lease is a legal estate, leasehold estate can be bought and sold on the open market. A leasehold thus differs from a freehold or fee simple where the ownership of a property is purchased outright and thereafter held for an indeterminate length of time, and also differs from a tenancy where a property is let (rented) on a periodic basis such as weekly or monthly. Until the end of the lease period (often measured in decades or centuries; a 99 year lease is quite common) the leaseholder has the right to remain in occupation as an assured tenant paying an agreed rent to the owner. Terms of the agreement are contained in a lease , which has elements of contract and property law intertwined. The term estate for years may occasionally be used. This refers to a leasehold estate for any specific period of time (the word ""years"" is misleading). An estate for years is not automatically renewed. Colloquially, ""lease"" and "" leasing "" are often a formalization of a longer, specific period as compared with a ""rental"" that created a tenancy at will , terminable or renewable at the end of a short period.",True,True,4.567904959025327,True,16.14909208298195
1982,Q818,what countries are very near to Haiti?,Haiti,"Haiti ( ; Haitian Creole Ayiti ), officially the Republic of Haiti (; ), is a Caribbean country. It occupies the western, smaller portion of the island of Hispaniola , in the Greater Antillean archipelago, which it shares with the Dominican Republic . Ayiti (land of high mountains) was the indigenous Taíno or Amerindian name for the island. The country's highest point is Pic la Selle , at . The total area of Haiti is and its capital is Port-au-Prince . Haitian Creole and French are the official languages. Haiti's regional, historical, and ethno-linguistic position is unique for several reasons. It was the first independent nation of Latin America and the Caribbean, the first black -led republic in the world, and the second republic in the Americas when it gained independence in 1804 as part of a successful slave revolution lasting nearly a decade. In 2012, Haiti announced its intention to seek associate membership status in the African Union . Haiti is the most populous of the predominantly Francophone independent nations in the Americas. It is one of only two independent nations in the Americas (along with Canada) to designate French as an official language ; the other French-speaking areas are all overseas départements , or collectivités , of France. Haiti is the most populous full member-state of the Caribbean Community (CARICOM). It is the poorest country in the Americas as measured by the Human Development Index . Political violence has occurred regularly throughout its history , leading to government instability. Most recently, in February 2004, a coup d'état originating in the north of the country forced the resignation and exile of President Jean-Bertrand Aristide . A provisional government took control with security provided by the United Nations Stabilization Mission in Haiti (MINUSTAH). Michel Martelly , the current president, was elected in the Haitian general election, 2011 . The island has had a history of destructive earthquakes. A 7.0 magnitude earthquake struck Haiti on 12 January 2010 and devastated Port-au-Prince. The highest reliable death count was estimated at 220,000. Haitian government estimates were higher. The Presidential palace, Parliament and many other important structures were destroyed, along with countless homes and businesses, leaving hundreds of thousands of people homeless. The country has yet to recover from the 2010 earthquake (and subsequent incidents) due to both the severity of the damage Haiti endured in 2010, as well as a government that was ineffective well before the earthquake. United States aid organizations have donated $2 billion. Combined with other international donations, these funds are intended to contribute to the rebuilding of the country.","Haiti ( ; Haitian Creole Ayiti ), officially the Republic of Haiti (; ), is a Caribbean country. It occupies the western, smaller portion of the island of Hispaniola , in the Greater Antillean archipelago, which it shares with the Dominican Republic . Ayiti (land of high mountains) was the indigenous Taíno or Amerindian name for the island. The country's highest point is Pic la Selle , at . The total area of Haiti is and its capital is Port-au-Prince . Haitian Creole and French are the official languages. Haiti's regional, historical, and ethno-linguistic position is unique for several reasons. It was the first independent nation of Latin America and the Caribbean, the first black -led republic in the world, and the second republic in the Americas when it gained independence in 1804 as part of a successful slave revolution lasting nearly a decade. In 2012, Haiti announced its intention to seek associate membership status in the African Union . Haiti is the most populous of the predominantly Francophone independent nations in the Americas. It is one of only two independent nations in the Americas (along with Canada) to designate French as an official language ; the other French-speaking areas are all overseas départements , or collectivités , of France. Haiti is the most populous full member-state of the Caribbean Community (CARICOM). It is the poorest country in the Americas as measured by the Human Development Index . Political violence has occurred regularly throughout its history , leading to government instability. Most recently, in February 2004, a coup d'état originating in the north of the country forced the resignation and exile of President Jean-Bertrand Aristide . A provisional government took control with security provided by the United Nations Stabilization Mission in Haiti (MINUSTAH). Michel Martelly , the current president, was elected in the Haitian general election, 2011 . The island has had a history of destructive earthquakes. A 7.0 magnitude earthquake struck Haiti on 12 January 2010 and devastated Port-au-Prince. The highest reliable death count was estimated at 220,000. Haitian government estimates were higher. The Presidential palace, Parliament and many other important structures were destroyed, along with countless homes and businesses, leaving hundreds of thousands of people homeless. The country has yet to recover from the 2010 earthquake (and subsequent incidents) due to both the severity of the damage Haiti endured in 2010, as well as a government that was ineffective well before the earthquake. United States aid organizations have donated $2 billion. Combined with other international donations, these funds are intended to contribute to the rebuilding of the country.",False,True,2.331603707978502,True,3.752405417035334
1680,Q437,how many verses does the chapter 21 of the book of joshua have according to the aleppo codex,Tanakh,"Complete set of scrolls, constituting the entire Tanakh. The Tanakh (, or ; also Tenakh, Tenak, Tanach) is a name used in Judaism for the canon of the Hebrew Bible . The Tanakh is also known as the Masoretic Text or the Miqra. The name is an acronym formed from the initial Hebrew letters of the Masoretic Text's three traditional subdivisions: The Torah (""Teaching"", also known as the Five Books of Moses), Nevi'im (""Prophets"") and Ketuvim (""Writings"")—hence TaNaKh. The name ""Miqra"" (מקרא), meaning ""that which is read"", is an alternative Hebrew term for the Tanakh. The books of the Tanakh were relayed with an accompanying oral tradition passed on by each generation, called the Oral Torah .","Complete set of scrolls, constituting the entire Tanakh. The Tanakh (, or ; also Tenakh, Tenak, Tanach) is a name used in Judaism for the canon of the Hebrew Bible . The Tanakh is also known as the Masoretic Text or the Miqra. The name is an acronym formed from the initial Hebrew letters of the Masoretic Text's three traditional subdivisions: The Torah (""Teaching"", also known as the Five Books of Moses), Nevi'im (""Prophets"") and Ketuvim (""Writings"")—hence TaNaKh. The name ""Miqra"" (מקרא), meaning ""that which is read"", is an alternative Hebrew term for the Tanakh. The books of the Tanakh were relayed with an accompanying oral tradition passed on by each generation, called the Oral Torah .",False,False,1.7856570410076529,False,2.1638935419614427
929,Q2191,what is buttoned-down shirt?,Dress shirt,"Charvet dress shirt from the 1930s, Norsk Folkemuseum , Oslo. A shirt, dress shirt, button-front, button-front shirt, or button-up shirt is a garment with a collar , a full-length opening at the front from the collar to the hem, and sleeves with cuffs . Shirts are predominantly used by men, since women usually wear blouses . The front opening is fastened using buttons or studs , and the cuffs close with buttons or cuff links . Shirts are normally made from woven cloth , and are often accompanied by a jacket and tie , for example with a suit or formalwear , but shirts are also worn more casually. In British English , dress shirt means specifically the more formal evening garment worn with black- or white- tie, also discussed below . Some of these formal shirts have stiff fronts and detachable collars attached with collar studs . The term ""button-down"" (which refers a type of shirt which has a collar fastened down by buttons) is sometimes used in error to apply to all shirts (with or without buttoned down collars), being used as a synonym for ""button-up"" or ""button-front"".","Charvet dress shirt from the 1930s, Norsk Folkemuseum , Oslo. A shirt, dress shirt, button-front, button-front shirt, or button-up shirt is a garment with a collar , a full-length opening at the front from the collar to the hem, and sleeves with cuffs . Shirts are predominantly used by men, since women usually wear blouses . The front opening is fastened using buttons or studs , and the cuffs close with buttons or cuff links . Shirts are normally made from woven cloth , and are often accompanied by a jacket and tie , for example with a suit or formalwear , but shirts are also worn more casually. In British English , dress shirt means specifically the more formal evening garment worn with black- or white- tie, also discussed below . Some of these formal shirts have stiff fronts and detachable collars attached with collar studs . THE TERM ""BUTTON-DOWN"" (WHICH REFERS A TYPE OF SHIRT WHICH HAS A COLLAR FASTENED DOWN BY BUTTONS) IS SOMETIMES USED IN ERROR TO APPLY TO ALL SHIRTS (WITH OR WITHOUT BUTTONED DOWN COLLARS), BEING USED AS A SYNONYM FOR ""BUTTON-UP"" OR ""BUTTON-FRONT"".",True,True,9.404496542003471,True,6.191985500045121
2038,Q895,what it takes aerosmith album,What It Takes (song),"""What It Takes"" is a power ballad by American hard rock band Aerosmith . It was written by Steven Tyler , Joe Perry , and Desmond Child . It was released in 1990 as the third single from Aerosmith's critically and commercially successful 1989 album Pump . In the video The Making of Pump , A&R man John Kalodner described the song as ""a masterpiece"". During live performances, Tyler sings the first verse a cappella and belts out one of his signature screams right before the chorus. The album version of the song is followed by an untitled hidden track.","""WHAT IT TAKES"" IS A POWER BALLAD BY AMERICAN HARD ROCK BAND AEROSMITH . It was written by Steven Tyler , Joe Perry , and Desmond Child . IT WAS RELEASED IN 1990 AS THE THIRD SINGLE FROM AEROSMITH'S CRITICALLY AND COMMERCIALLY SUCCESSFUL 1989 ALBUM PUMP . In the video The Making of Pump , A&R man John Kalodner described the song as ""a masterpiece"". During live performances, Tyler sings the first verse a cappella and belts out one of his signature screams right before the chorus. The album version of the song is followed by an untitled hidden track.",True,True,2.052327624987811,True,4.446967499970924
1515,Q2957,What is the significance of Good Friday?,Good Friday,"Good Friday is a religious holiday observed primarily by Christians commemorating the crucifixion of Jesus Christ and his death at Calvary . The holiday is observed during Holy Week as part of the Paschal Triduum on the Friday preceding Easter Sunday , and may coincide with the Jewish observance of Passover . It is also known as Holy Friday, Great Friday, Black Friday, or Easter Friday, though the latter properly refers to the Friday in Easter week . Based on the details of the Canonical gospels , the Crucifixion of Jesus was most likely to have been on a Friday (the day before the Sabbath ) (). The estimated year of the Crucifixion is AD 33, by two different groups, and originally as AD 34 by Isaac Newton via the differences between the Biblical and Julian calendars and the crescent of the moon. A third method, using a completely different astronomical approach based on a lunar Crucifixion darkness and eclipse model (consistent with Apostle Peter 's reference to a ""moon of blood"" in Acts 2:20 ), points to Friday, 3 April AD 33.","GOOD FRIDAY IS A RELIGIOUS HOLIDAY OBSERVED PRIMARILY BY CHRISTIANS COMMEMORATING THE CRUCIFIXION OF JESUS CHRIST AND HIS DEATH AT CALVARY . THE HOLIDAY IS OBSERVED DURING HOLY WEEK AS PART OF THE PASCHAL TRIDUUM ON THE FRIDAY PRECEDING EASTER SUNDAY , AND MAY COINCIDE WITH THE JEWISH OBSERVANCE OF PASSOVER . IT IS ALSO KNOWN AS HOLY FRIDAY, GREAT FRIDAY, BLACK FRIDAY, OR EASTER FRIDAY, THOUGH THE LATTER PROPERLY REFERS TO THE FRIDAY IN EASTER WEEK . Based on the details of the Canonical gospels , the Crucifixion of Jesus was most likely to have been on a Friday (the day before the Sabbath ) (). The estimated year of the Crucifixion is AD 33, by two different groups, and originally as AD 34 by Isaac Newton via the differences between the Biblical and Julian calendars and the crescent of the moon. A third method, using a completely different astronomical approach based on a lunar Crucifixion darkness and eclipse model (consistent with Apostle Peter 's reference to a ""moon of blood"" in Acts 2:20 ), points to Friday, 3 April AD 33.",True,True,4.031857665977441,True,13.693853250006214
1097,Q2406,when was july 4 th declare a federal holiday,Independence Day (United States),"Independence Day, commonly known as the Fourth of July, is a federal holiday in the United States commemorating the adoption of the Declaration of Independence on July 4, 1776, declaring independence from the Kingdom of Great Britain . Independence Day is commonly associated with fireworks , parades, barbecues , carnivals, fairs, picnics, concerts, baseball games , family reunions , and political speeches and ceremonies, in addition to various other public and private events celebrating the history, government, and traditions of the United States. Independence Day is the national day of the United States.","Independence Day, commonly known as the Fourth of July, is a federal holiday in the United States commemorating the adoption of the Declaration of Independence on July 4, 1776, declaring independence from the Kingdom of Great Britain . Independence Day is commonly associated with fireworks , parades, barbecues , carnivals, fairs, picnics, concerts, baseball games , family reunions , and political speeches and ceremonies, in addition to various other public and private events celebrating the history, government, and traditions of the United States. Independence Day is the national day of the United States.",False,False,1.9458272909978405,False,2.1834370419965126
347,Q1438,"what is ""thin film"" technology",Thin film,"A thin film is a layer of material ranging from fractions of a nanometer ( monolayer ) to several micrometers in thickness. Electronic semiconductor devices and optical coatings are the main applications benefiting from thin-film construction. A familiar application of thin films is the household mirror , which typically has a thin metal coating on the back of a sheet of glass to form a reflective interface. The process of silvering was once commonly used to produce mirrors. A very-thin-film coating (less than a nanometer thick) is used to produce two-way mirrors . The performance of optical coatings (e.g. antireflective , or AR, coatings) are typically enhanced when the thin-film coating consists of multiple layers having varying thicknesses and refractive indices . Similarly, a periodic structure of alternating thin films of different materials may collectively form a so-called superlattice which exploits the phenomenon of quantum confinement by restricting electronic phenomena to two-dimensions. Work is being done with ferromagnetic and ferroelectric thin films for use as computer memory . It is also being applied to pharmaceuticals, via thin-film drug delivery . Thin-films are used to produce thin-film batteries . Thin films are also used in dye-sensitized solar cells . Ceramic thin films are in wide use. The relatively high hardness and inertness of ceramic materials make this type of thin coating of interest for protection of substrate materials against corrosion, oxidation and wear. In particular, the use of such coatings on cutting tools can extend the life of these items by several orders of magnitude. Research is being done on a new class of thin-film inorganic oxide materials, called amorphous heavy-metal cation multicomponent oxides, which could be used to make transparent transistors that are inexpensive, stable, and environmentally benign.","A THIN FILM IS A LAYER OF MATERIAL RANGING FROM FRACTIONS OF A NANOMETER ( MONOLAYER ) TO SEVERAL MICROMETERS IN THICKNESS. Electronic semiconductor devices and optical coatings are the main applications benefiting from thin-film construction. A familiar application of thin films is the household mirror , which typically has a thin metal coating on the back of a sheet of glass to form a reflective interface. The process of silvering was once commonly used to produce mirrors. A very-thin-film coating (less than a nanometer thick) is used to produce two-way mirrors . The performance of optical coatings (e.g. antireflective , or AR, coatings) are typically enhanced when the thin-film coating consists of multiple layers having varying thicknesses and refractive indices . Similarly, a periodic structure of alternating thin films of different materials may collectively form a so-called superlattice which exploits the phenomenon of quantum confinement by restricting electronic phenomena to two-dimensions. Work is being done with ferromagnetic and ferroelectric thin films for use as computer memory . It is also being applied to pharmaceuticals, via thin-film drug delivery . Thin-films are used to produce thin-film batteries . Thin films are also used in dye-sensitized solar cells . Ceramic thin films are in wide use. The relatively high hardness and inertness of ceramic materials make this type of thin coating of interest for protection of substrate materials against corrosion, oxidation and wear. In particular, the use of such coatings on cutting tools can extend the life of these items by several orders of magnitude. Research is being done on a new class of thin-film inorganic oxide materials, called amorphous heavy-metal cation multicomponent oxides, which could be used to make transparent transistors that are inexpensive, stable, and environmentally benign.",True,True,3.420040374970995,True,25.644192875013687
1877,Q686,what font does a business letter require,Business letter,"A business letter is usually used when writing from one company to another, or for correspondence between such organizations and their customers, clients and other external parties. The overall style of letter will depend on the relationship between the parties concerned. There are many reasons to write a business letter. It could be to request direct information or action from another party, to order supplies from a supplier, to identify a mistake that was committed, to reply directly to a request, to apologize for a wrong or simply to convey goodwill. Even today, the business letter is still very useful because it produces a permanent record, is confidential, formal and delivers persuasive, well-considered messages.","A business letter is usually used when writing from one company to another, or for correspondence between such organizations and their customers, clients and other external parties. The overall style of letter will depend on the relationship between the parties concerned. There are many reasons to write a business letter. It could be to request direct information or action from another party, to order supplies from a supplier, to identify a mistake that was committed, to reply directly to a request, to apologize for a wrong or simply to convey goodwill. Even today, the business letter is still very useful because it produces a permanent record, is confidential, formal and delivers persuasive, well-considered messages.",False,False,2.747221708006691,False,8.851955333026126
525,Q1674,Who played Spanky on Little Rascals,Our Gang,"Title card for the 1937 Our Gang comedy Rushin' Ballet . Our Gang (also known as The Little Rascals or Hal Roach's Rascals) are a series of American comedy short films about a group of poor neighborhood children and their adventures. Created by comedy producer Hal Roach , the series is noted for showing children behaving in a relatively natural way, as Roach and original director Robert F. McGowan worked to film the unaffected, raw nuances apparent in regular children rather than have them imitate adult acting styles. In addition, Our Gang notably put boys, girls, whites and blacks together in a group as equals, something that ""broke new ground,"" according to film historian Leonard Maltin . Such a thing had never been done before in cinema but has since been repeated after the success of Our Gang. The first production at the Roach studio in 1922 was a series of silent short subjects. When Roach changed distributors from Pathé to Metro-Goldwyn-Mayer (MGM) in 1927, and converted the series to sound in 1929, the series took off even further. Production continued at the Roach studio until 1938, when the series was sold to MGM, who then continued producing the comedies until 1944. The Our Gang series includes a total of 220 shorts and one feature film, General Spanky , featuring over forty-one child actors . As MGM retained the rights to the Our Gang trademark following their purchase of the production rights, the 80 Roach-produced ""talkies"" were syndicated for television under the title The Little Rascals beginning in 1955. Both Roach's The Little Rascals package (now owned by CBS Television Distribution ) and MGM's Our Gang package (now owned by Warner Bros. Entertainment ) have since remained in syndication, with periodic new productions based on the shorts surfacing over the years, including a 1994 Little Rascals feature film released by Universal Pictures .","Title card for the 1937 Our Gang comedy Rushin' Ballet . Our Gang (also known as The Little Rascals or Hal Roach's Rascals) are a series of American comedy short films about a group of poor neighborhood children and their adventures. Created by comedy producer Hal Roach , the series is noted for showing children behaving in a relatively natural way, as Roach and original director Robert F. McGowan worked to film the unaffected, raw nuances apparent in regular children rather than have them imitate adult acting styles. In addition, Our Gang notably put boys, girls, whites and blacks together in a group as equals, something that ""broke new ground,"" according to film historian Leonard Maltin . Such a thing had never been done before in cinema but has since been repeated after the success of Our Gang. The first production at the Roach studio in 1922 was a series of silent short subjects. When Roach changed distributors from Pathé to Metro-Goldwyn-Mayer (MGM) in 1927, and converted the series to sound in 1929, the series took off even further. Production continued at the Roach studio until 1938, when the series was sold to MGM, who then continued producing the comedies until 1944. The Our Gang series includes a total of 220 shorts and one feature film, General Spanky , featuring over forty-one child actors . As MGM retained the rights to the Our Gang trademark following their purchase of the production rights, the 80 Roach-produced ""talkies"" were syndicated for television under the title The Little Rascals beginning in 1955. Both Roach's The Little Rascals package (now owned by CBS Television Distribution ) and MGM's Our Gang package (now owned by Warner Bros. Entertainment ) have since remained in syndication, with periodic new productions based on the shorts surfacing over the years, including a 1994 Little Rascals feature film released by Universal Pictures .",False,False,1.5695959579898044,False,4.81575879198499
1708,Q474,how much water is the human body made of,Body water,"In physiology , body water is the water content of the human body . A significant fraction of the human body is water. Arthur Guyton 's Textbook of Medical Physiology states that ""the total amount of water in a man of average weight (70 kilograms) is approximately 40 litres, averaging 57 percent of his total body weight. In a newborn infant, this may be as high as 75 percent of the body weight, but it progressively decreases from birth to old age, most of the decrease occurring during the first 10 years of life. Also, obesity decreases the percentage of water in the body, sometimes to as low as 45 percent"". These figures are statistical averages, so are illustrative, and like all biostatistics, will vary with things like type of population, age and number of people sampled, and methodology. So there is not, and cannot be, a figure that is exactly the same for all people, for this or any other physiological measure. For example, Jackson's (1985) Anatomy & Physiology for Nurses gives a figure of 60% for the proportion of body-weight attributable to water, which approximates Guyton's 57%. In diseased states where body water is affected, the compartment or compartments that have changed can give clues to the nature of the problem. Body water is regulated by hormones , including anti-diuretic hormone (ADH), aldosterone and atrial natriuretic peptide . Per Netter's Atlas of Human Physiology, body water is broken down into the following compartments: Intracellular fluid (2/3 of body water). Per Guyton, in a body containing 40 litres of fluid, about 25 litres is intracellular, which amounts to 62.5% (5/8), close enough to the 2/3 rule of thumb. Jackson's texts states 70% of body fluid is intracellular. Extracellular fluid (1/3 of body water). Per Guyton's illustration, for a 40 litre body, about 15 litres is extracellular, which amounts to 37.5% Again, this is close to the 1/3 rule of thumb cited here. Plasma (1/5 of extracellular fluid). Per Guyton's illustration, of the 15 litres of extracellular fluid, plasma volume averages 3 litres. This amounts to 20%, the same as per Netter's Atlas. Interstitial fluid (4/5 of extracellular fluid) Transcellular fluid (a.k.a. ""third space,"" normally ignored in calculations) Contained inside organs, such as the gastrointestinal , cerebrospinal , peritoneal, and ocular fluids.","In physiology , body water is the water content of the human body . A significant fraction of the human body is water. Arthur Guyton 's Textbook of Medical Physiology states that ""the total amount of water in a man of average weight (70 kilograms) is approximately 40 litres, averaging 57 percent of his total body weight. In a newborn infant, this may be as high as 75 percent of the body weight, but it progressively decreases from birth to old age, most of the decrease occurring during the first 10 years of life. Also, obesity decreases the percentage of water in the body, sometimes to as low as 45 percent"". These figures are statistical averages, so are illustrative, and like all biostatistics, will vary with things like type of population, age and number of people sampled, and methodology. So there is not, and cannot be, a figure that is exactly the same for all people, for this or any other physiological measure. For example, Jackson's (1985) Anatomy & Physiology for Nurses gives a figure of 60% for the proportion of body-weight attributable to water, which approximates Guyton's 57%. In diseased states where body water is affected, the compartment or compartments that have changed can give clues to the nature of the problem. Body water is regulated by hormones , including anti-diuretic hormone (ADH), aldosterone and atrial natriuretic peptide . Per Netter's Atlas of Human Physiology, body water is broken down into the following compartments: Intracellular fluid (2/3 of body water). Per Guyton, in a body containing 40 litres of fluid, about 25 litres is intracellular, which amounts to 62.5% (5/8), close enough to the 2/3 rule of thumb. Jackson's texts states 70% of body fluid is intracellular. Extracellular fluid (1/3 of body water). Per Guyton's illustration, for a 40 litre body, about 15 litres is extracellular, which amounts to 37.5% Again, this is close to the 1/3 rule of thumb cited here. Plasma (1/5 of extracellular fluid). Per Guyton's illustration, of the 15 litres of extracellular fluid, plasma volume averages 3 litres. This amounts to 20%, the same as per Netter's Atlas. Interstitial fluid (4/5 of extracellular fluid) Transcellular fluid (a.k.a. ""third space,"" normally ignored in calculations) Contained inside organs, such as the gastrointestinal , cerebrospinal , peritoneal, and ocular fluids.",False,True,2.4304487089975737,True,7.696310667030048
1433,Q2851,where is thomas more buried,Thomas More,"Sir Thomas More (; 7 February 14786 July 1535), known to Roman Catholics as Saint Thomas More since 1935, was an English lawyer, social philosopher , author, statesman , and noted Renaissance humanist . He was an important councillor to Henry VIII of England and was Lord Chancellor from October 1529 to 16 May 1532. He was canonized by Pope Pius XI in 1935 as one of the early martyrs of the schism that separated the Church of England from Rome in the 16th century. In 2000, Pope John Paul II declared him patron of Catholic statesmen and politicians. More was an opponent of the Protestant Reformation , in particular of Martin Luther and William Tyndale . However, since 1980, he is also commemorated by the Church of England as a reformation martyr. More coined the word "" utopia "" – a name he gave to the ideal and imaginary island nation, the political system of which he described in Utopia , published in 1516. He opposed the King's separation from the Roman Catholic Church and refused to accept him as Supreme Head of the Church of England , a title which had been given by parliament through the Act of Supremacy of 1534 . He was imprisoned in 1534 for his refusal to take the oath required by the First Succession Act , because the act disparaged Papal Authority and Henry’s marriage to Catherine of Aragon . In 1535, he was tried for treason , convicted on perjured testimony, and beheaded. More also helped to originate the phrase ""grasp at straws"" to mean ""desperately trying even useless things"", in his Dialogue of Comfort Against Tribulation. Intellectuals and statesmen across Europe were stunned by More's execution. Erasmus saluted him as one ""whose soul was more pure than any snow, whose genius was such that England never had and never again will have its like"". There was a more controversial side to More's life, because he advocated the persecution and execution of Protestants who refused to recant their faith. However, the judgement of history has been largely willing to forgive this in light of the times he lived in and his martyrdom in the Roman Catholic cause. Two centuries later Jonathan Swift said More was ""the person of the greatest virtue this kingdom ever produced"", a sentiment with which Samuel Johnson agreed. Historian Hugh Trevor-Roper said in 1977 that More was ""the first great Englishman whom we feel that we know, the most saintly of humanists, the most human of saints, the universal man of our cool northern renaissance.""","Sir Thomas More (; 7 February 14786 July 1535), known to Roman Catholics as Saint Thomas More since 1935, was an English lawyer, social philosopher , author, statesman , and noted Renaissance humanist . He was an important councillor to Henry VIII of England and was Lord Chancellor from October 1529 to 16 May 1532. He was canonized by Pope Pius XI in 1935 as one of the early martyrs of the schism that separated the Church of England from Rome in the 16th century. In 2000, Pope John Paul II declared him patron of Catholic statesmen and politicians. More was an opponent of the Protestant Reformation , in particular of Martin Luther and William Tyndale . However, since 1980, he is also commemorated by the Church of England as a reformation martyr. More coined the word "" utopia "" – a name he gave to the ideal and imaginary island nation, the political system of which he described in Utopia , published in 1516. He opposed the King's separation from the Roman Catholic Church and refused to accept him as Supreme Head of the Church of England , a title which had been given by parliament through the Act of Supremacy of 1534 . He was imprisoned in 1534 for his refusal to take the oath required by the First Succession Act , because the act disparaged Papal Authority and Henry’s marriage to Catherine of Aragon . In 1535, he was tried for treason , convicted on perjured testimony, and beheaded. More also helped to originate the phrase ""grasp at straws"" to mean ""desperately trying even useless things"", in his Dialogue of Comfort Against Tribulation. Intellectuals and statesmen across Europe were stunned by More's execution. Erasmus saluted him as one ""whose soul was more pure than any snow, whose genius was such that England never had and never again will have its like"". There was a more controversial side to More's life, because he advocated the persecution and execution of Protestants who refused to recant their faith. However, the judgement of history has been largely willing to forgive this in light of the times he lived in and his martyrdom in the Roman Catholic cause. Two centuries later Jonathan Swift said More was ""the person of the greatest virtue this kingdom ever produced"", a sentiment with which Samuel Johnson agreed. Historian Hugh Trevor-Roper said in 1977 that More was ""the first great Englishman whom we feel that we know, the most saintly of humanists, the most human of saints, the universal man of our cool northern renaissance.""",False,False,1.4317922500194982,False,6.074270625016652
531,Q1682,what are the largest islands in the world,List of islands by area,"This list of islands by area includes all islands in the world greater than 2,500 km2 () and several other islands over 500 km2 (), sorted in descending order by area. For comparison, continents are also shown.","This list of islands by area includes all islands in the world greater than 2,500 km2 () and several other islands over 500 km2 (), sorted in descending order by area. For comparison, continents are also shown.",False,False,3.8660207919892855,True,14.29728833399713
1638,Q377,what it is a pilot study,Pilot experiment,"A pilot experiment, also called a pilot study, is a small scale preliminary study conducted in order to evaluate feasibility, time, cost, adverse events, and effect size (statistical variability) in an attempt to predict an appropriate sample size and improve upon the study design prior to performance of a full-scale research project. Pilot studies, therefore, may not be appropriate for case studies .","A PILOT EXPERIMENT, ALSO CALLED A PILOT STUDY, IS A SMALL SCALE PRELIMINARY STUDY CONDUCTED IN ORDER TO EVALUATE FEASIBILITY, TIME, COST, ADVERSE EVENTS, AND EFFECT SIZE (STATISTICAL VARIABILITY) IN AN ATTEMPT TO PREDICT AN APPROPRIATE SAMPLE SIZE AND IMPROVE UPON THE STUDY DESIGN PRIOR TO PERFORMANCE OF A FULL-SCALE RESEARCH PROJECT. Pilot studies, therefore, may not be appropriate for case studies .",True,True,1.9036477920017205,True,11.246392957982607
